koaid                    , instrume, filehand                                          , targname     , rgratnam, rcwave      , rgrangle , rnasnam, ifunam , binning, ampmode, elaptime , ra       , dec      , raoff, decoff, utdatetime                , progid, progpi   , propint, filesize_mb, std_name  , sep_fov              , in_fov, name_ok
KR.20231023.57117.76.fits, KCWI    , /KCWI/2023/20231023/lev0/KR.20231023.57117.76.fits, gd71         , RM2     , 9849.94531  , 123.44099, Open   , Medium , "2,2"  , L2U2   , 120.00011,  88.11508, 15.88739 , 0.0  , 1.4   , 2023-10-23 15:51:57.760000, U058  , Barth    ,      18,      9.4378, gd71      ,  0.8572887993991223  , True  , True
KR.20231023.57280.96.fits, KCWI    , /KCWI/2023/20231023/lev0/KR.20231023.57280.96.fits, gd71         , RM2     , 9849.94531  , 123.44099, Open   , Medium , "2,2"  , L2U2   , 120.00011,  88.11508, 15.88739 , 0.0  , 1.4   , 2023-10-23 15:54:40.960000, U058  , Barth    ,      18,      9.4378, gd71      ,  0.8572887993991223  , True  , True
KR.20231025.49173.90.fits, KCWI    , /KCWI/2023/20231025/lev0/KR.20231025.49173.90.fits, g191b2b      , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,   5.0    ,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-10-25 13:39:33.090000, H340  , Hinkle   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20231025.49222.50.fits, KCWI    , /KCWI/2023/20231025/lev0/KR.20231025.49222.50.fits, g191b2b      , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,   5.0    ,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-10-25 13:40:22.050000, H340  , Hinkle   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20231025.49271.10.fits, KCWI    , /KCWI/2023/20231025/lev0/KR.20231025.49271.10.fits, g191b2b      , RL      , 7149.89209  , 139.9113 , Open   , Medium , "2,2"  , L2U2   ,   5.0    ,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-10-25 13:41:11.010000, H340  , Hinkle   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20231104.17319.32.fits, KCWI    , /KCWI/2023/20231104/lev0/KR.20231104.17319.32.fits, l1512-34b    , RM2     , 8899.99219  , 126.66124, Open   , Medium , "2,2"  , L2U2   , 180.00018, 355.96133, 32.54631 , 0.0  , 0.0   , 2023-11-04 04:48:39.320000, U114  , U        ,      18,      9.4378, wd2341d322,  0.026720967666948127, True  , True
KR.20231104.17554.94.fits, KCWI    , /KCWI/2023/20231104/lev0/KR.20231104.17554.94.fits, l1512-34b    , RM2     , 8899.99219  , 126.66124, Open   , Medium , "2,2"  , L2U2   , 180.00018, 355.96133, 32.54631 , 0.0  , 0.0   , 2023-11-04 04:52:34.940000, U114  , U        ,      18,      9.4378, wd2341d322,  0.026720967666948127, True  , True
KR.20231104.17777.30.fits, KCWI    , /KCWI/2023/20231104/lev0/KR.20231104.17777.30.fits, l1512-34b    , RM2     , 8899.99219  , 126.66124, Open   , Medium , "2,2"  , L2U2   , 180.00018, 355.96133, 32.54631 , 0.0  , 0.0   , 2023-11-04 04:56:17.300000, U114  , U        ,      18,      9.4378, wd2341d322,  0.026720967666948127, True  , True
KR.20231104.17979.26.fits, KCWI    , /KCWI/2023/20231104/lev0/KR.20231104.17979.26.fits, bd28d4211    , RM2     , 8899.99219  , 126.66124, Open   , Medium , "2,2"  , L2U2   ,  60.00006, 327.79583, 28.86389 , 0.0  , 0.0   , 2023-11-04 04:59:39.260000, U114  , U        ,      18,      9.4378, bd28d4211 ,  0.48678590486833817 , True  , True
KR.20231104.18090.44.fits, KCWI    , /KCWI/2023/20231104/lev0/KR.20231104.18090.44.fits, bd28d4211    , RM2     , 8899.99219  , 126.66124, Open   , Medium , "2,2"  , L2U2   ,  60.00006, 327.79583, 28.86389 , 0.0  , 0.0   , 2023-11-04 05:01:30.440000, U114  , U        ,      18,      9.4378, bd28d4211 ,  0.48678590486833817 , True  , True
KR.20231104.18192.44.fits, KCWI    , /KCWI/2023/20231104/lev0/KR.20231104.18192.44.fits, bd28d4211    , RM2     , 8899.99219  , 126.66124, Open   , Medium , "2,2"  , L2U2   ,  60.00006, 327.79583, 28.86389 , 0.0  , 0.0   , 2023-11-04 05:03:12.440000, U114  , U        ,      18,      9.4378, bd28d4211 ,  0.48678590486833817 , True  , True
KR.20231105.16131.45.fits, KCWI    , /KCWI/2023/20231105/lev0/KR.20231105.16131.45.fits, feige110     , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99333, -5.16561 , 0.0  , 0.0   , 2023-11-05 04:28:51.450000, C349  , Steidel  ,      18,      9.4378, feige110  ,  0.4191725510800861  , True  , True
KR.20231105.16221.21.fits, KCWI    , /KCWI/2023/20231105/lev0/KR.20231105.16221.21.fits, feige110     , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99333, -5.16561 , 0.0  , 0.0   , 2023-11-05 04:30:21.210000, C349  , Steidel  ,      18,      9.4378, feige110  ,  0.4191725510800861  , True  , True
KR.20231105.16311.99.fits, KCWI    , /KCWI/2023/20231105/lev0/KR.20231105.16311.99.fits, feige110     , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99333, -5.16561 , 0.0  , 0.0   , 2023-11-05 04:31:51.990000, C349  , Steidel  ,      18,      9.4378, feige110  ,  0.4191725510800861  , True  , True
KR.20231105.16417.60.fits, KCWI    , /KCWI/2023/20231105/lev0/KR.20231105.16417.60.fits, feige110     , RL      , 7249.9834   , 139.77159, Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99333, -5.16561 , 0.0  , 0.0   , 2023-11-05 04:33:37.060000, C349  , Steidel  ,      18,      9.4378, feige110  ,  0.4191725510800861  , True  , True
KR.20231105.16505.80.fits, KCWI    , /KCWI/2023/20231105/lev0/KR.20231105.16505.80.fits, feige110     , RL      , 7249.9834   , 139.77159, Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99333, -5.16561 , 0.0  , 0.0   , 2023-11-05 04:35:05.800000, C349  , Steidel  ,      18,      9.4378, feige110  ,  0.4191725510800861  , True  , True
KR.20231105.16594.54.fits, KCWI    , /KCWI/2023/20231105/lev0/KR.20231105.16594.54.fits, feige110     , RL      , 7249.9834   , 139.77159, Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99333, -5.16561 , 0.0  , 0.0   , 2023-11-05 04:36:34.540000, C349  , Steidel  ,      18,      9.4378, feige110  ,  0.4191725510800861  , True  , True
KR.20231105.56066.84.fits, KCWI    , /KCWI/2023/20231105/lev0/KR.20231105.56066.84.fits, feige34      , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,  30.00003, 159.90308, 43.10256 , 0.0  , 0.0   , 2023-11-05 15:34:26.840000, C349  , Steidel  ,      18,      9.4378, feige34   ,  0.2863713757023677  , True  , True
KR.20231105.56151.50.fits, KCWI    , /KCWI/2023/20231105/lev0/KR.20231105.56151.50.fits, feige34      , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,  40.46004, 159.90308, 43.10256 , 0.0  , 0.0   , 2023-11-05 15:35:51.500000, C349  , Steidel  ,      18,      9.4378, feige34   ,  0.2863713757023677  , True  , True
KR.20231105.56242.28.fits, KCWI    , /KCWI/2023/20231105/lev0/KR.20231105.56242.28.fits, feige34      , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,  40.00004, 159.90308, 43.10256 , 0.0  , 0.0   , 2023-11-05 15:37:22.280000, C349  , Steidel  ,      18,      9.4378, feige34   ,  0.2863713757023677  , True  , True
KR.20231105.56326.94.fits, KCWI    , /KCWI/2023/20231105/lev0/KR.20231105.56326.94.fits, feige34      , RL      , 7799.89014  , 139.0027 , Open   , Medium , "2,2"  , L2U2   ,  40.00004, 159.90308, 43.10256 , 0.0  , 0.0   , 2023-11-05 15:38:46.940000, C349  , Steidel  ,      18,      9.4378, feige34   ,  0.2863713757023677  , True  , True
KR.20231105.56419.76.fits, KCWI    , /KCWI/2023/20231105/lev0/KR.20231105.56419.76.fits, feige34      , RL      , 7249.97705  , 139.77159, Open   , Medium , "2,2"  , L2U2   ,  40.00004, 159.90308, 43.10256 , 0.0  , 0.0   , 2023-11-05 15:40:19.760000, C349  , Steidel  ,      18,      9.4378, feige34   ,  0.2863713757023677  , True  , True
KR.20231105.56504.42.fits, KCWI    , /KCWI/2023/20231105/lev0/KR.20231105.56504.42.fits, feige34      , RL      , 7249.9834   , 139.77159, Open   , Medium , "2,2"  , L2U2   ,  40.00004, 159.90308, 43.10256 , 0.0  , 0.0   , 2023-11-05 15:41:44.420000, C349  , Steidel  ,      18,      9.4378, feige34   ,  0.2863713757023677  , True  , True
KR.20231105.56588.60.fits, KCWI    , /KCWI/2023/20231105/lev0/KR.20231105.56588.60.fits, feige34      , RL      , 7249.9834   , 139.77159, Open   , Medium , "2,2"  , L2U2   ,  40.00004, 159.90308, 43.10256 , 0.0  , 0.0   , 2023-11-05 15:43:08.060000, C349  , Steidel  ,      18,      9.4378, feige34   ,  0.2863713757023677  , True  , True
KR.20231106.55412.30.fits, KCWI    , /KCWI/2023/20231106/lev0/KR.20231106.55412.30.fits, g191b2b      , RM1     , 7509.96631  , 121.72279, Open   , Large  , "2,2"  , L2U2   ,  15.00001,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-11-06 15:23:32.030000, C416  , Martin   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20231106.55503.84.fits, KCWI    , /KCWI/2023/20231106/lev0/KR.20231106.55503.84.fits, g191b2b      , RM1     , 7509.96631  , 121.72279, Open   , Large  , "2,2"  , L2U2   ,  30.00003,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-11-06 15:25:03.840000, C416  , Martin   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20231106.55585.45.fits, KCWI    , /KCWI/2023/20231106/lev0/KR.20231106.55585.45.fits, g191b2b      , RM1     , 7509.96631  , 121.72279, Open   , Large  , "2,2"  , L2U2   ,  30.00003,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-11-06 15:26:25.450000, C416  , Martin   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20231106.55658.89.fits, KCWI    , /KCWI/2023/20231106/lev0/KR.20231106.55658.89.fits, g191b2b      , RM1     , 7509.96631  , 121.72279, Open   , Large  , "2,2"  , L2U2   ,  30.00003,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-11-06 15:27:38.890000, C416  , Martin   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20231106.55732.33.fits, KCWI    , /KCWI/2023/20231106/lev0/KR.20231106.55732.33.fits, g191b2b      , RM1     , 7509.96631  , 121.72279, Open   , Large  , "2,2"  , L2U2   ,  30.00003,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-11-06 15:28:52.330000, C416  , Martin   ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20231107.17173.48.fits, KCWI    , /KCWI/2023/20231107/lev0/KR.20231107.17173.48.fits, bd28d4211    , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  30.00003, 327.79612, 28.86439 , 0.0  , 0.0   , 2023-11-07 04:46:13.480000, U028  , Treu     ,      18,     35.5219, bd28d4211 ,  0.016263341883482225, True  , True
KR.20231107.17328.52.fits, KCWI    , /KCWI/2023/20231107/lev0/KR.20231107.17328.52.fits, bd28d4211    , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  30.00003, 327.79612, 28.86439 , 0.0  , 0.0   , 2023-11-07 04:48:48.520000, U028  , Treu     ,      18,     35.5219, bd28d4211 ,  0.016263341883482225, True  , True
KR.20231107.17463.16.fits, KCWI    , /KCWI/2023/20231107/lev0/KR.20231107.17463.16.fits, bd28d4211    , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   ,  30.00003, 327.79612, 28.86439 , 0.0  , 0.0   , 2023-11-07 04:51:03.160000, U028  , Treu     ,      18,     35.5219, bd28d4211 ,  0.016263341883482225, True  , True
KR.20231107.17621.26.fits, KCWI    , /KCWI/2023/20231107/lev0/KR.20231107.17621.26.fits, bd28d4211    , RL      , 7849.95117  , 138.9323 , Open   , Small  , "1,1"  , L2U2   ,  30.00003, 327.79612, 28.86439 , 0.0  , 0.0   , 2023-11-07 04:53:41.260000, U028  , Treu     ,      18,     35.5219, bd28d4211 ,  0.016263341883482225, True  , True
KR.20231107.17754.88.fits, KCWI    , /KCWI/2023/20231107/lev0/KR.20231107.17754.88.fits, bd28d4211    , RL      , 7849.95117  , 138.9323 , Open   , Small  , "1,1"  , L2U2   ,  30.00003, 327.79612, 28.86439 , 0.0  , 0.0   , 2023-11-07 04:55:54.880000, U028  , Treu     ,      18,     35.5219, bd28d4211 ,  0.016263341883482225, True  , True
KR.20231107.17883.40.fits, KCWI    , /KCWI/2023/20231107/lev0/KR.20231107.17883.40.fits, bd28d4211    , RL      , 7849.95117  , 138.9323 , Open   , Small  , "1,1"  , L2U2   ,  30.00003, 327.79612, 28.86439 , 0.0  , 0.0   , 2023-11-07 04:58:03.400000, U028  , Treu     ,      18,     35.5219, bd28d4211 ,  0.016263341883482225, True  , True
KR.20231107.56109.23.fits, KCWI    , /KCWI/2023/20231107/lev0/KR.20231107.56109.23.fits, g191b2b      , RL      , 7849.95117  , 138.9323 , Open   , Small  , "1,1"  , L2U2   ,  60.35006,  76.37758, 52.83194 , 0.0  , 1.0   , 2023-11-07 15:35:09.230000, U028  , Treu     ,      18,     35.5219, g191b2b   ,  0.9840267073350326  , True  , True
KR.20231107.56333.63.fits, KCWI    , /KCWI/2023/20231107/lev0/KR.20231107.56333.63.fits, g191b2b      , RL      , 7849.95117  , 138.9323 , Open   , Small  , "1,1"  , L2U2   ,  90.00009,  76.37758, 52.83194 , 0.0  , 1.0   , 2023-11-07 15:38:53.630000, U028  , Treu     ,      18,     35.5219, g191b2b   ,  0.9840267073350326  , True  , True
KR.20231107.56552.93.fits, KCWI    , /KCWI/2023/20231107/lev0/KR.20231107.56552.93.fits, g191b2b      , RL      , 7849.95117  , 138.9323 , Open   , Small  , "1,1"  , L2U2   , 120.00012,  76.37758, 52.83194 , 0.0  , 1.0   , 2023-11-07 15:42:32.930000, U028  , Treu     ,      18,     35.5219, g191b2b   ,  0.9840267073350326  , True  , True
KR.20231107.56780.39.fits, KCWI    , /KCWI/2023/20231107/lev0/KR.20231107.56780.39.fits, g191b2b      , RL      , 7149.89209  , 139.9113 , Open   , Small  , "1,1"  , L2U2   , 120.00012,  76.37758, 52.83194 , 0.0  , 1.0   , 2023-11-07 15:46:20.390000, U028  , Treu     ,      18,     35.5219, g191b2b   ,  0.9840267073350326  , True  , True
KR.20231107.57018.50.fits, KCWI    , /KCWI/2023/20231107/lev0/KR.20231107.57018.50.fits, g191b2b      , RL      , 7150.0127   , 139.9113 , Open   , Small  , "1,1"  , L2U2   , 120.00012,  76.37758, 52.83194 , 0.0  , 1.0   , 2023-11-07 15:50:18.050000, U028  , Treu     ,      18,     35.5219, g191b2b   ,  0.9840267073350326  , True  , True
KR.20231108.16904.40.fits, KCWI    , /KCWI/2023/20231108/lev0/KR.20231108.16904.40.fits, feige110     , RH2     , 7099.97314  , 105.95428, Open   , Large  , "2,2"  , L2U2   ,   5.00001, 349.99333, -5.16556 , 0.0  , 0.0   , 2023-11-08 04:41:44.400000, U081  , U        ,      18,      9.4378, feige110  ,  0.2560188060921271  , True  , True
KR.20231108.17107.41.fits, KCWI    , /KCWI/2023/20231108/lev0/KR.20231108.17107.41.fits, feige110     , RH2     , 7099.97314  , 105.95428, Open   , Large  , "2,2"  , L2U2   ,  60.00006, 349.99333, -5.16556 , 0.0  , 0.0   , 2023-11-08 04:45:07.410000, U081  , U        ,      18,      9.4378, feige110  ,  0.2560188060921271  , True  , True
KR.20231108.17222.67.fits, KCWI    , /KCWI/2023/20231108/lev0/KR.20231108.17222.67.fits, feige110     , RH2     , 7099.97314  , 105.95428, Open   , Large  , "2,2"  , L2U2   ,  60.00006, 349.99333, -5.16556 , 0.0  , 0.0   , 2023-11-08 04:47:02.670000, U081  , U        ,      18,      9.4378, feige110  ,  0.2560188060921271  , True  , True
KR.20231108.17326.74.fits, KCWI    , /KCWI/2023/20231108/lev0/KR.20231108.17326.74.fits, feige110     , RH2     , 7099.97314  , 105.95428, Open   , Large  , "2,2"  , L2U2   ,  60.00006, 349.99333, -5.16556 , 0.0  , 0.0   , 2023-11-08 04:48:46.740000, U081  , U        ,      18,      9.4378, feige110  ,  0.2560188060921271  , True  , True
KR.20231108.17526.69.fits, KCWI    , /KCWI/2023/20231108/lev0/KR.20231108.17526.69.fits, feige110     , RH2     , 7099.97314  , 105.95428, Open   , Large  , "2,2"  , L2U2   ,  60.00006, 349.99333, -5.16611 , 0.0  , -2.0  , 2023-11-08 04:52:06.690000, U081  , U        ,      18,      9.4378, feige110  ,  2.2002967101371733  , True  , True
KR.20231108.17631.75.fits, KCWI    , /KCWI/2023/20231108/lev0/KR.20231108.17631.75.fits, feige110     , RH2     , 7099.97314  , 105.95428, Open   , Large  , "2,2"  , L2U2   ,  60.00006, 349.99333, -5.16611 , 0.0  , -2.0  , 2023-11-08 04:53:51.750000, U081  , U        ,      18,      9.4378, feige110  ,  2.2002967101371733  , True  , True
KR.20231108.17735.81.fits, KCWI    , /KCWI/2023/20231108/lev0/KR.20231108.17735.81.fits, feige110     , RH2     , 7099.97314  , 105.95428, Open   , Large  , "2,2"  , L2U2   ,  60.00006, 349.99333, -5.16611 , 0.0  , -2.0  , 2023-11-08 04:55:35.810000, U081  , U        ,      18,      9.4378, feige110  ,  2.2002967101371733  , True  , True
KR.20231108.54426.46.fits, KCWI    , /KCWI/2023/20231108/lev0/KR.20231108.54426.46.fits, g191b2b      , RH1     , 6199.97949  , 104.35542, Open   , Large  , "2,2"  , L2U2   ,  20.00002,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-11-08 15:07:06.460000, U081  , U        ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20231108.54563.16.fits, KCWI    , /KCWI/2023/20231108/lev0/KR.20231108.54563.16.fits, g191b2b      , RH1     , 6199.97949  , 104.35542, Open   , Large  , "2,2"  , L2U2   ,  60.00006,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-11-08 15:09:23.160000, U081  , U        ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20231108.54678.43.fits, KCWI    , /KCWI/2023/20231108/lev0/KR.20231108.54678.43.fits, g191b2b      , RH1     , 6199.97949  , 104.35542, Open   , Large  , "2,2"  , L2U2   ,  60.00006,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-11-08 15:11:18.430000, U081  , U        ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20231108.54782.48.fits, KCWI    , /KCWI/2023/20231108/lev0/KR.20231108.54782.48.fits, g191b2b      , RH1     , 6199.97949  , 104.35542, Open   , Large  , "2,2"  , L2U2   ,  60.00006,  76.37758, 52.83167 , 0.0  , 0.0   , 2023-11-08 15:13:02.480000, U081  , U        ,      18,      9.4378, g191b2b   ,  0.014020025852305171, True  , True
KR.20231109.17405.67.fits, KCWI    , /KCWI/2023/20231109/lev0/KR.20231109.17405.67.fits, Feige110     , RL      , 8099.9541   , 138.58194, Open   , Medium , "2,2"  , L2U2   ,   1.0    , 349.99333, -5.16556 , 0.0  , 0.0   , 2023-11-09 04:50:05.670000, W372  , Barone   ,      18,      9.4378, feige110  ,  0.2560188060921271  , True  , True
KR.20231109.17593.35.fits, KCWI    , /KCWI/2023/20231109/lev0/KR.20231109.17593.35.fits, Feige110     , RL      , 8099.9541   , 138.58194, Open   , Medium , "2,2"  , L2U2   , 100.0001 , 349.99333, -5.16556 , 0.0  , 0.0   , 2023-11-09 04:53:13.350000, W372  , Barone   ,      18,      9.4378, feige110  ,  0.2560188060921271  , True  , True
KR.20231109.17831.10.fits, KCWI    , /KCWI/2023/20231109/lev0/KR.20231109.17831.10.fits, Feige110     , RL      , 8099.9541   , 138.58194, Open   , Medium , "2,2"  , L2U2   , 150.00015, 349.99333, -5.16556 , 0.0  , 0.0   , 2023-11-09 04:57:11.010000, W372  , Barone   ,      18,      9.4378, feige110  ,  0.2560188060921271  , True  , True
KR.20231109.18033.99.fits, KCWI    , /KCWI/2023/20231109/lev0/KR.20231109.18033.99.fits, Feige110     , RL      , 8099.9541   , 138.58194, Open   , Medium , "2,2"  , L2U2   , 150.00015, 349.99333, -5.16556 , 0.0  , 0.0   , 2023-11-09 05:00:33.990000, W372  , Barone   ,      18,      9.4378, feige110  ,  0.2560188060921271  , True  , True
KR.20231109.40502.65.fits, KCWI    , /KCWI/2023/20231109/lev0/KR.20231109.40502.65.fits, g191b2b      , RH1     , 6679.98145  ,  99.19257, Open   , Small  , "1,1"  , L2U2   , 200.0002 ,  76.37758, 52.83108 , 0.0  , 0.0   , 2023-11-09 11:15:02.650000, U262  , Sandstrom,      18,     35.5219, g191b2b   ,  0.21444861607619004 , True  , True
KR.20231109.40805.59.fits, KCWI    , /KCWI/2023/20231109/lev0/KR.20231109.40805.59.fits, g191b2b      , RH1     , 6679.98145  ,  99.19257, Open   , Small  , "1,1"  , L2U2   , 200.0002 ,  76.37758, 52.83108 , 0.0  , 0.0   , 2023-11-09 11:20:05.590000, U262  , Sandstrom,      18,     35.5219, g191b2b   ,  0.21444861607619004 , True  , True
KR.20231109.41104.45.fits, KCWI    , /KCWI/2023/20231109/lev0/KR.20231109.41104.45.fits, g191b2b      , RH1     , 6679.98145  ,  99.19257, Open   , Small  , "1,1"  , L2U2   , 200.0002 ,  76.37758, 52.83108 , 0.0  , 0.0   , 2023-11-09 11:25:04.450000, U262  , Sandstrom,      18,     35.5219, g191b2b   ,  0.21444861607619004 , True  , True
KR.20231109.56603.56.fits, KCWI    , /KCWI/2023/20231109/lev0/KR.20231109.56603.56.fits, g191b2b      , RH1     , 6679.98145  ,  99.19257, Open   , Small  , "1,1"  , L2U2   , 200.0002 ,  76.37758, 52.83108 , 0.0  , 0.0   , 2023-11-09 15:43:23.560000, U262  , Sandstrom,      18,     35.5219, g191b2b   ,  0.21444861607619004 , True  , True
KR.20231109.56903.44.fits, KCWI    , /KCWI/2023/20231109/lev0/KR.20231109.56903.44.fits, g191b2b      , RH1     , 6679.98145  ,  99.19257, Open   , Small  , "1,1"  , L2U2   , 200.0002 ,  76.37758, 52.83108 , 0.0  , 0.0   , 2023-11-09 15:48:23.440000, U262  , Sandstrom,      18,     35.5219, g191b2b   ,  0.21444861607619004 , True  , True
KR.20231110.17268.83.fits, KCWI    , /KCWI/2023/20231110/lev0/KR.20231110.17268.83.fits, feige110     , RL      , 7249.9834   , 139.77159, Open   , Medium , "2,2"  , L2U2   ,  45.00005, 349.99333, -5.16561 , 0.0  , 0.0   , 2023-11-10 04:47:48.830000, D465  , Kirby    ,      18,      9.4378, feige110  ,  0.4191725510800861  , True  , True
