grating,wavelength_A,composite_pct,sd_pct,n_blazes,n_effective
RH1,6905,18.902,,1,0.24
RH1,6906,18.818,,1,0.22
RH1,6907,18.733,,1,0.21
RH1,6908,18.648,,1,0.19
RH1,6909,18.562,,1,0.18
RH1,6910,18.476,,1,0.16
RH1,6911,18.389,,1,0.15
RH1,6912,18.302,,1,0.13
RH1,6913,18.214,,1,0.12
RH1,6914,18.125,,1,0.11
RH1,6915,18.037,,1,0.09
RH1,6916,17.947,,1,0.08
RH1,6917,17.857,,1,0.07
RH1,6918,17.767,,1,0.06
RH1,6919,17.676,,1,0.05
RH1,6920,17.584,,1,0.04
RH1,6921,17.492,,1,0.04
RH1,6922,17.400,,1,0.03
RH1,6923,17.307,,1,0.02
RH1,6924,17.213,,1,0.02
RH1,6925,17.119,,1,0.01
RH1,6926,17.025,,1,0.01
RH1,6927,16.930,,1,0.01
RH1,6928,16.834,,1,0.00
RH1,6929,16.738,,1,0.00
RH1,6930,16.641,,1,0.00
RH2,6409,15.250,,1,0.00
RH2,6410,15.282,,1,0.00
RH2,6411,15.314,,1,0.00
RH2,6412,15.347,,1,0.00
RH2,6413,15.379,,1,0.01
RH2,6414,15.412,,1,0.01
RH2,6415,15.444,,1,0.01
RH2,6416,15.477,,1,0.01
RH2,6417,15.510,,1,0.02
RH2,6418,15.542,,1,0.02
RH2,6419,15.575,,1,0.03
RH2,6420,15.608,,1,0.03
RH2,6421,15.641,,1,0.04
RH2,6422,15.674,,1,0.04
RH2,6423,15.707,,1,0.05
RH2,6424,15.740,,1,0.05
RH2,6425,15.773,,1,0.06
RH2,6426,15.807,,1,0.07
RH2,6427,15.840,,1,0.07
RH2,6428,15.873,,1,0.08
RH2,6429,15.907,,1,0.09
RH2,6430,15.940,,1,0.10
RH2,6431,15.974,,1,0.11
RH2,6432,16.008,,1,0.12
RH2,6433,16.041,,1,0.13
RH2,6434,16.075,,1,0.14
RH2,6435,16.109,,1,0.15
RH2,6436,16.143,,1,0.16
RH2,6437,16.177,,1,0.17
RH2,6438,16.210,,1,0.18
RH2,6439,16.245,,1,0.19
RH2,6440,16.279,,1,0.20
RH2,6441,16.313,,1,0.21
RH2,6442,16.347,,1,0.22
RH2,6443,16.381,,1,0.24
RH2,6444,16.415,,1,0.25
RH2,6445,16.450,,1,0.26
RH2,6446,16.484,,1,0.27
RH2,6447,16.519,,1,0.29
RH2,6448,16.553,,1,0.30
RH2,6449,16.588,,1,0.31
RH2,6450,16.622,,1,0.33
RH2,6451,16.657,,1,0.34
RH2,6452,16.692,,1,0.36
RH2,6453,16.726,,1,0.37
RH2,6454,16.761,,1,0.38
RH2,6455,16.796,,1,0.40
RH2,6456,16.831,,1,0.41
RH2,6457,16.866,,1,0.43
RH2,6458,16.901,,1,0.44
RH2,6459,16.936,,1,0.46
RH2,6460,16.971,,1,0.47
RH2,6461,17.006,,1,0.48
RH2,6462,17.041,,1,0.50
RH2,6463,17.076,,1,0.51
RH2,6464,17.111,,1,0.53
RH2,6465,17.147,,1,0.54
RH2,6466,17.182,,1,0.56
RH2,6467,17.217,,1,0.57
RH2,6468,17.253,,1,0.59
RH2,6469,17.288,,1,0.60
RH2,6470,17.323,,1,0.61
RH2,6471,17.359,,1,0.63
RH2,6472,17.394,,1,0.64
RH2,6473,17.430,,1,0.66
RH2,6474,17.466,,1,0.67
RH2,6475,17.501,,1,0.68
RH2,6476,17.537,,1,0.70
RH2,6477,17.573,,1,0.71
RH2,6478,17.608,,1,0.72
RH2,6479,17.644,,1,0.74
RH2,6480,17.680,,1,0.75
RH2,6481,17.716,,1,0.76
RH2,6482,17.751,,1,0.77
RH2,6483,17.787,,1,0.79
RH2,6484,17.823,,1,0.80
RH2,6485,17.859,,1,0.81
RH2,6486,17.895,,1,0.82
RH2,6487,17.931,,1,0.83
RH2,6488,17.967,,1,0.84
RH2,6489,18.003,,1,0.85
RH2,6490,18.039,,1,0.86
RH2,6491,18.075,,1,0.87
RH2,6492,18.111,,1,0.88
RH2,6493,18.147,,1,0.89
RH2,6494,18.184,,1,0.90
RH2,6495,18.220,,1,0.91
RH2,6496,18.256,,1,0.92
RH2,6497,18.292,,1,0.92
RH2,6498,18.328,,1,0.93
RH2,6499,18.365,,1,0.94
RH2,6500,18.401,,1,0.95
RH2,6501,18.437,,1,0.95
RH2,6502,18.474,,1,0.96
RH2,6503,18.510,,1,0.96
RH2,6504,18.546,,1,0.97
RH2,6505,18.583,,1,0.97
RH2,6506,18.619,,1,0.98
RH2,6507,18.655,,1,0.98
RH2,6508,18.692,,1,0.99
RH2,6509,18.728,,1,0.99
RH2,6510,18.765,,1,0.99
RH2,6511,18.801,,1,0.99
RH2,6512,18.838,,1,1.00
RH2,6513,18.874,,1,1.00
RH2,6514,18.911,,1,1.00
RH2,6515,18.947,,1,1.00
RH2,6516,18.984,,1,1.00
RH2,6517,19.020,,1,1.00
RH2,6518,19.057,,1,1.00
RH2,6519,19.093,,1,1.00
RH2,6520,19.130,,1,1.00
RH2,6521,19.166,,1,1.00
RH2,6522,19.203,,1,1.00
RH2,6523,19.239,,1,1.00
RH2,6524,19.276,,1,1.00
RH2,6525,19.313,,1,1.00
RH2,6526,19.349,,1,1.00
RH2,6527,19.386,,1,1.00
RH2,6528,19.422,,1,1.00
RH2,6529,19.459,,1,1.00
RH2,6530,19.495,,1,1.00
RH2,6531,19.532,,1,1.00
RH2,6532,19.569,,1,1.00
RH2,6533,19.605,,1,1.00
RH2,6534,19.642,,1,1.00
RH2,6535,19.678,,1,1.00
RH2,6536,19.715,,1,1.00
RH2,6537,19.752,,1,1.00
RH2,6538,19.788,,1,1.00
RH2,6539,19.825,,1,1.00
RH2,6540,19.861,,1,1.00
RH2,6541,19.898,,1,1.00
RH2,6542,19.934,,1,1.00
RH2,6543,19.971,,1,1.00
RH2,6544,20.008,1.076,2,1.00
RH2,6545,20.044,1.076,2,1.00
RH2,6546,20.081,1.076,2,1.00
RH2,6547,20.117,1.076,2,1.00
RH2,6548,20.154,1.075,2,1.00
RH2,6549,20.190,1.075,2,1.01
RH2,6550,20.227,1.075,2,1.01
RH2,6551,20.263,1.074,2,1.01
RH2,6552,20.300,1.074,2,1.02
RH2,6553,20.336,1.074,2,1.02
RH2,6554,20.373,1.073,2,1.03
RH2,6555,20.409,1.073,2,1.03
RH2,6556,20.446,1.073,2,1.04
RH2,6557,20.482,1.072,2,1.04
RH2,6558,20.518,1.072,2,1.05
RH2,6559,20.555,1.071,2,1.06
RH2,6560,20.591,1.071,2,1.06
RH2,6561,20.627,1.070,2,1.07
RH2,6562,20.664,1.070,2,1.08
RH2,6563,20.700,1.069,2,1.09
RH2,6564,20.736,1.069,2,1.10
RH2,6565,20.773,1.068,2,1.11
RH2,6566,20.809,1.068,2,1.12
RH2,6567,20.845,1.067,2,1.13
RH2,6568,20.881,1.067,2,1.14
RH2,6569,20.918,1.066,2,1.15
RH2,6570,20.954,1.065,2,1.16
RH2,6571,20.990,1.065,2,1.17
RH2,6572,21.026,1.064,2,1.18
RH2,6573,21.062,1.064,2,1.20
RH2,6574,21.098,1.063,2,1.21
RH2,6575,21.134,1.062,2,1.22
RH2,6576,21.171,1.062,2,1.23
RH2,6577,21.207,1.061,2,1.25
RH2,6578,21.243,1.060,2,1.26
RH2,6579,21.279,1.060,2,1.28
RH2,6580,21.314,1.059,2,1.29
RH2,6581,21.350,1.058,2,1.30
RH2,6582,21.386,1.058,2,1.32
RH2,6583,21.422,1.057,2,1.33
RH2,6584,21.458,1.056,2,1.35
RH2,6585,21.494,1.056,2,1.36
RH2,6586,21.529,1.055,2,1.38
RH2,6587,21.565,1.054,2,1.39
RH2,6588,21.601,1.054,2,1.41
RH2,6589,21.637,1.053,2,1.42
RH2,6590,21.672,1.052,2,1.44
RH2,6591,21.708,1.052,2,1.46
RH2,6592,21.743,1.051,2,1.47
RH2,6593,21.779,1.050,2,1.49
RH2,6594,21.814,1.050,2,1.50
RH2,6595,21.850,1.049,2,1.52
RH2,6596,21.885,1.048,2,1.53
RH2,6597,21.921,1.048,2,1.55
RH2,6598,21.956,1.047,3,1.57
RH2,6599,21.991,1.046,3,1.58
RH2,6600,22.027,1.046,3,1.60
RH2,6601,22.062,1.045,3,1.61
RH2,6602,22.097,1.044,3,1.63
RH2,6603,22.132,1.044,3,1.65
RH2,6604,22.167,1.043,3,1.67
RH2,6605,22.202,1.042,3,1.69
RH2,6606,22.237,1.042,3,1.70
RH2,6607,22.272,1.041,3,1.72
RH2,6608,22.307,1.041,3,1.74
RH2,6609,22.342,1.040,3,1.76
RH2,6610,22.377,1.039,3,1.78
RH2,6611,22.412,1.039,3,1.80
RH2,6612,22.447,1.038,3,1.82
RH2,6613,22.481,1.038,3,1.84
RH2,6614,22.516,1.037,3,1.86
RH2,6615,22.551,1.037,3,1.88
RH2,6616,22.585,1.036,3,1.90
RH2,6617,22.620,1.035,3,1.92
RH2,6618,22.654,1.035,3,1.94
RH2,6619,22.689,1.034,3,1.96
RH2,6620,22.723,1.034,3,1.98
RH2,6621,22.757,1.034,3,2.00
RH2,6622,22.792,1.033,3,2.02
RH2,6623,22.826,1.033,3,2.04
RH2,6624,22.860,1.032,3,2.06
RH2,6625,22.894,1.032,3,2.08
RH2,6626,22.928,1.031,3,2.10
RH2,6627,22.962,1.031,3,2.12
RH2,6628,22.996,1.031,3,2.14
RH2,6629,23.030,1.030,3,2.16
RH2,6630,23.064,1.030,3,2.18
RH2,6631,23.098,1.030,3,2.20
RH2,6632,23.131,1.029,3,2.21
RH2,6633,23.165,1.029,3,2.23
RH2,6634,23.199,1.029,3,2.25
RH2,6635,23.232,1.028,3,2.27
RH2,6636,23.266,1.028,3,2.29
RH2,6637,23.299,1.028,3,2.30
RH2,6638,23.332,1.028,3,2.32
RH2,6639,23.366,1.028,3,2.34
RH2,6640,23.399,1.028,3,2.35
RH2,6641,23.432,1.027,3,2.37
RH2,6642,23.465,1.027,3,2.39
RH2,6643,23.498,1.027,3,2.40
RH2,6644,23.531,1.027,3,2.42
RH2,6645,23.564,1.027,3,2.43
RH2,6646,23.597,1.027,3,2.45
RH2,6647,23.630,1.027,3,2.46
RH2,6648,23.663,1.027,3,2.48
RH2,6649,23.695,1.027,3,2.49
RH2,6650,23.728,1.027,3,2.51
RH2,6651,23.760,1.028,3,2.52
RH2,6652,23.793,1.028,3,2.54
RH2,6653,23.825,1.028,3,2.55
RH2,6654,23.858,1.028,3,2.56
RH2,6655,23.890,1.028,3,2.58
RH2,6656,23.922,1.029,3,2.59
RH2,6657,23.954,1.029,3,2.61
RH2,6658,23.986,1.029,3,2.62
RH2,6659,24.018,1.030,3,2.64
RH2,6660,24.050,1.030,3,2.65
RH2,6661,24.082,1.030,3,2.67
RH2,6662,24.113,1.031,3,2.68
RH2,6663,24.145,1.031,3,2.69
RH2,6664,24.177,1.032,3,2.71
RH2,6665,24.208,1.032,3,2.72
RH2,6666,24.240,1.033,3,2.73
RH2,6667,24.271,1.033,3,2.75
RH2,6668,24.302,1.034,3,2.76
RH2,6669,24.333,1.035,3,2.77
RH2,6670,24.364,1.035,3,2.79
RH2,6671,24.395,1.036,3,2.80
RH2,6672,24.426,1.037,3,2.81
RH2,6673,24.457,1.038,3,2.82
RH2,6674,24.488,1.039,3,2.83
RH2,6675,24.519,1.040,3,2.84
RH2,6676,24.549,1.040,3,2.85
RH2,6677,24.580,1.041,3,2.86
RH2,6678,24.610,1.042,3,2.88
RH2,6679,24.641,1.043,3,2.88
RH2,6680,24.671,1.045,3,2.89
RH2,6681,24.701,1.046,3,2.90
RH2,6682,24.731,1.047,3,2.91
RH2,6683,24.761,1.048,3,2.92
RH2,6684,24.791,1.049,3,2.93
RH2,6685,24.821,1.051,3,2.94
RH2,6686,24.851,1.052,3,2.94
RH2,6687,24.880,1.053,3,2.95
RH2,6688,24.910,1.055,3,2.96
RH2,6689,24.939,1.056,3,2.96
RH2,6690,24.969,1.058,3,2.97
RH2,6691,24.998,1.059,3,2.97
RH2,6692,25.027,1.061,3,2.98
RH2,6693,25.056,1.062,3,2.98
RH2,6694,25.085,1.064,3,2.99
RH2,6695,25.114,1.066,3,2.99
RH2,6696,25.143,1.067,3,2.99
RH2,6697,25.172,1.069,3,2.99
RH2,6698,25.201,1.071,3,3.00
RH2,6699,25.229,1.073,3,3.00
RH2,6700,25.258,1.075,3,3.00
RH2,6701,25.286,1.077,3,3.00
RH2,6702,25.314,1.079,3,3.00
RH2,6703,25.342,1.081,3,3.00
RH2,6704,25.370,1.083,3,3.00
RH2,6705,25.398,1.085,3,3.00
RH2,6706,25.426,1.088,3,3.00
RH2,6707,25.454,1.090,3,3.00
RH2,6708,25.482,1.092,3,3.00
RH2,6709,25.509,1.095,3,3.00
RH2,6710,25.536,1.097,3,3.00
RH2,6711,25.564,1.100,3,3.00
RH2,6712,25.591,1.102,3,3.00
RH2,6713,25.618,1.105,3,3.00
RH2,6714,25.645,1.108,3,3.00
RH2,6715,25.672,1.110,3,3.00
RH2,6716,25.699,1.113,3,3.00
RH2,6717,25.726,1.116,3,3.00
RH2,6718,25.752,1.119,3,3.00
RH2,6719,25.779,1.122,3,3.00
RH2,6720,25.805,1.125,3,3.00
RH2,6721,25.831,1.128,3,3.00
RH2,6722,25.857,1.131,3,3.00
RH2,6723,25.884,1.134,3,3.00
RH2,6724,25.909,1.137,3,3.00
RH2,6725,25.935,1.141,3,3.00
RH2,6726,25.961,1.144,3,3.00
RH2,6727,25.987,1.147,3,3.00
RH2,6728,26.012,1.151,3,3.00
RH2,6729,26.037,1.154,3,3.00
RH2,6730,26.063,1.158,3,3.00
RH2,6731,26.088,1.162,3,3.00
RH2,6732,26.113,1.165,3,3.00
RH2,6733,26.138,1.169,3,3.00
RH2,6734,26.163,1.173,3,3.00
RH2,6735,26.187,1.177,3,3.00
RH2,6736,26.212,1.181,3,3.00
RH2,6737,26.236,1.185,3,3.00
RH2,6738,26.261,1.189,3,3.00
RH2,6739,26.285,1.193,3,3.00
RH2,6740,26.309,1.197,3,3.00
RH2,6741,26.333,1.202,3,3.00
RH2,6742,26.357,1.206,3,3.00
RH2,6743,26.380,1.210,3,3.00
RH2,6744,26.404,1.215,3,3.00
RH2,6745,26.427,1.219,3,3.00
RH2,6746,26.451,1.224,3,3.00
RH2,6747,26.474,1.229,3,3.00
RH2,6748,26.497,1.233,3,3.00
RH2,6749,26.520,1.238,3,3.00
RH2,6750,26.543,1.243,3,3.00
RH2,6751,26.566,1.248,3,3.00
RH2,6752,26.588,1.253,3,3.00
RH2,6753,26.611,1.258,3,3.00
RH2,6754,26.633,1.264,3,3.00
RH2,6755,26.655,1.269,3,3.00
RH2,6756,26.677,1.274,3,3.00
RH2,6757,26.699,1.279,3,3.00
RH2,6758,26.721,1.285,3,3.00
RH2,6759,26.743,1.291,3,3.00
RH2,6760,26.764,1.296,4,3.00
RH2,6761,26.786,1.302,4,3.00
RH2,6762,26.807,1.308,4,3.00
RH2,6763,26.828,1.313,4,3.00
RH2,6764,26.849,1.319,4,3.00
RH2,6765,26.870,1.325,4,3.01
RH2,6766,26.891,1.331,4,3.01
RH2,6767,26.912,1.338,4,3.01
RH2,6768,26.932,1.344,4,3.02
RH2,6769,26.953,1.350,4,3.02
RH2,6770,26.973,1.357,4,3.03
RH2,6771,26.993,1.363,4,3.03
RH2,6772,27.013,1.370,4,3.04
RH2,6773,27.033,1.376,4,3.04
RH2,6774,27.053,1.383,4,3.05
RH2,6775,27.073,1.390,4,3.06
RH2,6776,27.093,1.397,4,3.06
RH2,6777,27.112,1.404,4,3.07
RH2,6778,27.131,1.411,4,3.08
RH2,6779,27.151,1.418,4,3.09
RH2,6780,27.170,1.425,4,3.10
RH2,6781,27.189,1.432,4,3.11
RH2,6782,27.208,1.440,4,3.11
RH2,6783,27.227,1.447,4,3.12
RH2,6784,27.245,1.454,4,3.14
RH2,6785,27.264,1.462,4,3.15
RH2,6786,27.282,1.470,4,3.16
RH2,6787,27.301,1.478,4,3.17
RH2,6788,27.319,1.485,4,3.18
RH2,6789,27.337,1.493,4,3.19
RH2,6790,27.355,1.502,4,3.20
RH2,6791,27.373,1.510,4,3.22
RH2,6792,27.391,1.518,4,3.23
RH2,6793,27.408,1.526,4,3.24
RH2,6794,27.426,1.535,4,3.26
RH2,6795,27.443,1.543,4,3.27
RH2,6796,27.461,1.552,4,3.28
RH2,6797,27.478,1.560,4,3.30
RH2,6798,27.495,1.569,4,3.31
RH2,6799,27.512,1.578,4,3.33
RH2,6800,27.529,1.587,4,3.34
RH2,6801,27.546,1.596,4,3.36
RH2,6802,27.562,1.605,4,3.37
RH2,6803,27.579,1.614,4,3.38
RH2,6804,27.595,1.623,4,3.40
RH2,6805,27.612,1.633,4,3.41
RH2,6806,27.628,1.642,4,3.43
RH2,6807,27.644,1.652,4,3.45
RH2,6808,27.660,1.661,4,3.46
RH2,6809,27.676,1.671,4,3.48
RH2,6810,27.692,1.681,4,3.49
RH2,6811,27.708,1.691,4,3.51
RH2,6812,27.723,1.700,4,3.52
RH2,6813,27.739,1.710,4,3.54
RH2,6814,27.754,1.720,4,3.55
RH2,6815,27.770,1.730,4,3.57
RH2,6816,27.785,1.741,4,3.58
RH2,6817,27.800,1.751,4,3.60
RH2,6818,27.815,1.761,4,3.61
RH2,6819,27.830,1.771,4,3.63
RH2,6820,27.845,1.782,4,3.64
RH2,6821,27.859,1.792,4,3.66
RH2,6822,27.874,1.803,4,3.67
RH2,6823,27.888,1.813,4,3.69
RH2,6824,27.903,1.824,4,3.70
RH2,6825,27.917,1.835,4,3.72
RH2,6826,27.931,1.846,4,3.73
RH2,6827,27.946,1.856,4,3.74
RH2,6828,27.960,1.867,4,3.76
RH2,6829,27.974,1.878,4,3.77
RH2,6830,27.987,1.889,4,3.78
RH2,6831,28.001,1.900,4,3.79
RH2,6832,28.015,1.911,4,3.81
RH2,6833,28.028,1.923,4,3.82
RH2,6834,28.042,1.934,4,3.83
RH2,6835,28.055,1.945,4,3.84
RH2,6836,28.068,1.956,4,3.85
RH2,6837,28.082,1.968,4,3.86
RH2,6838,28.095,1.979,4,3.87
RH2,6839,28.108,1.990,4,3.88
RH2,6840,28.121,2.002,4,3.89
RH2,6841,28.133,2.013,4,3.90
RH2,6842,28.146,2.025,4,3.91
RH2,6843,28.159,2.036,4,3.92
RH2,6844,28.171,2.048,4,3.93
RH2,6845,28.184,2.060,4,3.94
RH2,6846,28.196,2.071,4,3.94
RH2,6847,28.208,2.083,4,3.95
RH2,6848,28.220,2.095,4,3.96
RH2,6849,28.233,2.107,4,3.96
RH2,6850,28.245,2.118,4,3.97
RH2,6851,28.256,2.130,4,3.97
RH2,6852,28.268,2.142,4,3.98
RH2,6853,28.280,2.154,4,3.98
RH2,6854,28.292,2.166,4,3.99
RH2,6855,28.303,2.178,4,3.99
RH2,6856,28.315,2.190,4,3.99
RH2,6857,28.326,2.202,4,4.00
RH2,6858,28.338,2.214,4,4.00
RH2,6859,28.349,2.226,4,4.00
RH2,6860,28.360,2.238,4,4.00
RH2,6861,28.371,2.250,4,4.00
RH2,6862,28.382,2.262,4,4.00
RH2,6863,28.393,2.274,4,4.00
RH2,6864,28.404,2.286,4,4.00
RH2,6865,28.414,2.298,4,4.00
RH2,6866,28.425,2.311,4,4.00
RH2,6867,28.436,2.323,4,4.00
RH2,6868,28.446,2.335,4,4.00
RH2,6869,28.457,2.347,4,4.00
RH2,6870,28.467,2.359,4,4.00
RH2,6871,28.477,2.372,4,4.00
RH2,6872,28.487,2.384,4,4.00
RH2,6873,28.498,2.396,4,4.00
RH2,6874,28.508,2.408,4,4.00
RH2,6875,28.518,2.420,4,4.00
RH2,6876,28.527,2.433,4,4.00
RH2,6877,28.537,2.445,4,4.00
RH2,6878,28.547,2.457,4,4.00
RH2,6879,28.557,2.469,4,4.00
RH2,6880,28.566,2.481,4,4.00
RH2,6881,28.576,2.494,4,4.00
RH2,6882,28.585,2.506,4,4.00
RH2,6883,28.594,2.518,4,4.00
RH2,6884,28.604,2.530,4,4.00
RH2,6885,28.613,2.542,4,4.00
RH2,6886,28.622,2.555,4,4.00
RH2,6887,28.631,2.567,4,4.00
RH2,6888,28.640,2.579,4,4.00
RH2,6889,28.649,2.591,4,4.00
RH2,6890,28.658,2.603,4,4.00
RH2,6891,28.667,2.615,4,4.00
RH2,6892,28.675,2.627,4,4.00
RH2,6893,28.684,2.640,4,4.00
RH2,6894,28.693,2.652,4,4.00
RH2,6895,28.701,2.664,4,4.00
RH2,6896,28.710,2.676,4,4.00
RH2,6897,28.718,2.688,4,4.00
RH2,6898,28.726,2.700,4,4.00
RH2,6899,28.735,2.712,4,4.00
RH2,6900,28.743,2.724,4,4.00
RH2,6901,28.751,2.735,4,4.00
RH2,6902,28.759,2.747,4,4.00
RH2,6903,28.767,2.759,4,4.00
RH2,6904,28.775,2.771,4,4.00
RH2,6905,28.783,2.783,4,4.00
RH2,6906,28.790,2.795,4,4.00
RH2,6907,28.798,2.806,4,4.00
RH2,6908,28.806,2.818,4,4.00
RH2,6909,28.813,2.830,4,4.00
RH2,6910,28.821,2.841,4,4.00
RH2,6911,28.828,2.853,4,4.00
RH2,6912,28.836,2.864,4,4.00
RH2,6913,28.843,2.876,4,4.00
RH2,6914,28.850,2.887,4,4.00
RH2,6915,28.858,2.899,4,4.00
RH2,6916,28.865,2.910,4,4.00
RH2,6917,28.872,2.922,4,4.00
RH2,6918,28.879,2.933,4,4.00
RH2,6919,28.886,2.944,4,4.00
RH2,6920,28.893,2.955,4,4.00
RH2,6921,28.900,2.967,4,4.00
RH2,6922,28.907,2.978,4,4.00
RH2,6923,28.913,2.989,4,4.00
RH2,6924,28.920,3.000,4,4.00
RH2,6925,28.927,3.011,4,4.00
RH2,6926,28.933,3.022,4,4.00
RH2,6927,28.940,3.032,4,4.00
RH2,6928,28.946,3.043,4,4.00
RH2,6929,28.953,3.054,4,4.00
RH2,6930,28.959,3.065,4,4.00
RH2,6931,28.965,3.075,4,4.00
RH2,6932,28.972,3.086,4,4.00
RH2,6933,28.978,3.096,4,4.00
RH2,6934,28.984,3.107,4,4.00
RH2,6935,28.990,3.117,4,4.00
RH2,6936,28.996,3.128,4,4.00
RH2,6937,29.002,3.138,4,4.00
RH2,6938,29.008,3.148,4,4.00
RH2,6939,29.014,3.158,4,4.00
RH2,6940,29.020,3.168,4,4.00
RH2,6941,29.026,3.178,4,4.00
RH2,6942,29.032,3.188,4,4.00
RH2,6943,29.037,3.198,4,4.00
RH2,6944,29.043,3.208,4,4.00
RH2,6945,29.049,3.217,4,4.00
RH2,6946,29.054,3.227,4,4.00
RH2,6947,29.060,3.237,4,4.00
RH2,6948,29.065,3.246,4,4.00
RH2,6949,29.071,3.255,4,4.00
RH2,6950,29.076,3.265,4,4.00
RH2,6951,29.081,3.274,4,4.00
RH2,6952,29.087,3.283,4,4.00
RH2,6953,29.092,3.292,4,4.00
RH2,6954,29.097,3.301,4,4.00
RH2,6955,29.102,3.310,4,4.00
RH2,6956,29.107,3.319,4,4.00
RH2,6957,29.113,3.328,4,4.00
RH2,6958,29.118,3.336,4,4.00
RH2,6959,29.123,3.345,4,4.00
RH2,6960,29.128,3.353,4,4.00
RH2,6961,29.132,3.362,4,4.00
RH2,6962,29.137,3.370,4,4.00
RH2,6963,29.142,3.378,4,4.00
RH2,6964,29.147,3.386,4,4.00
RH2,6965,29.152,3.394,4,4.00
RH2,6966,29.156,3.402,4,4.00
RH2,6967,29.161,3.410,4,4.00
RH2,6968,29.166,3.417,4,4.00
RH2,6969,29.170,3.425,4,4.00
RH2,6970,29.175,3.433,4,4.00
RH2,6971,29.180,3.440,4,4.00
RH2,6972,29.184,3.447,4,4.00
RH2,6973,29.189,3.454,4,4.00
RH2,6974,29.193,3.461,4,4.00
RH2,6975,29.197,3.468,4,4.00
RH2,6976,29.202,3.475,4,4.00
RH2,6977,29.206,3.482,4,4.00
RH2,6978,29.210,3.489,4,4.00
RH2,6979,29.215,3.495,4,4.00
RH2,6980,29.219,3.502,4,4.00
RH2,6981,29.223,3.508,4,4.00
RH2,6982,29.227,3.514,4,4.00
RH2,6983,29.231,3.520,4,4.00
RH2,6984,29.235,3.526,4,4.00
RH2,6985,29.240,3.532,4,4.00
RH2,6986,29.244,3.538,4,4.00
RH2,6987,29.248,3.543,4,4.00
RH2,6988,29.252,3.549,4,4.00
RH2,6989,29.256,3.554,4,4.00
RH2,6990,29.259,3.559,4,4.00
RH2,6991,29.263,3.564,4,4.00
RH2,6992,29.267,3.569,4,4.00
RH2,6993,29.271,3.574,4,4.00
RH2,6994,29.275,3.579,4,4.00
RH2,6995,29.279,3.584,4,4.00
RH2,6996,29.282,3.588,4,4.00
RH2,6997,29.286,3.592,4,4.00
RH2,6998,29.290,3.597,4,4.00
RH2,6999,29.294,3.601,4,4.00
RH2,7000,29.297,3.605,4,4.00
RH2,7001,29.301,3.608,4,4.00
RH2,7002,29.305,3.612,4,4.00
RH2,7003,29.308,3.616,4,4.00
RH2,7004,29.312,3.619,4,4.00
RH2,7005,29.315,3.622,4,4.00
RH2,7006,29.319,3.625,4,4.00
RH2,7007,29.322,3.628,4,4.00
RH2,7008,29.326,3.631,4,4.00
RH2,7009,29.329,3.634,4,4.00
RH2,7010,29.333,3.636,4,4.00
RH2,7011,29.336,3.639,4,4.00
RH2,7012,29.340,3.641,4,4.00
RH2,7013,29.343,3.643,4,4.00
RH2,7014,29.346,3.645,4,4.00
RH2,7015,29.350,3.647,4,4.00
RH2,7016,29.353,3.648,4,4.00
RH2,7017,29.356,3.650,4,4.00
RH2,7018,29.360,3.651,4,4.00
RH2,7019,29.363,3.652,4,4.00
RH2,7020,29.366,3.653,4,4.00
RH2,7021,29.370,3.654,4,4.00
RH2,7022,29.373,3.655,4,4.00
RH2,7023,29.376,3.655,4,4.00
RH2,7024,29.379,3.656,4,4.00
RH2,7025,29.382,3.656,4,4.00
RH2,7026,29.386,3.656,4,3.99
RH2,7027,29.389,3.656,4,3.99
RH2,7028,29.392,3.656,4,3.99
RH2,7029,29.395,3.655,4,3.99
RH2,7030,29.398,3.655,4,3.98
RH2,7031,29.401,3.654,4,3.98
RH2,7032,29.405,3.653,4,3.97
RH2,7033,29.408,3.652,4,3.97
RH2,7034,29.411,3.650,4,3.96
RH2,7035,29.414,3.649,4,3.96
RH2,7036,29.417,3.647,4,3.95
RH2,7037,29.420,3.646,4,3.95
RH2,7038,29.423,3.644,4,3.94
RH2,7039,29.426,3.641,4,3.93
RH2,7040,29.429,3.639,4,3.92
RH2,7041,29.432,3.637,4,3.92
RH2,7042,29.435,3.634,4,3.91
RH2,7043,29.438,3.631,4,3.90
RH2,7044,29.441,3.628,4,3.89
RH2,7045,29.444,3.625,4,3.88
RH2,7046,29.447,3.621,4,3.87
RH2,7047,29.450,3.618,4,3.86
RH2,7048,29.453,3.614,4,3.85
RH2,7049,29.456,3.610,4,3.84
RH2,7050,29.459,3.606,4,3.83
RH2,7051,29.462,3.601,4,3.82
RH2,7052,29.465,3.597,4,3.81
RH2,7053,29.468,3.592,4,3.80
RH2,7054,29.471,3.587,4,3.79
RH2,7055,29.474,3.582,4,3.77
RH2,7056,29.477,3.577,4,3.76
RH2,7057,29.480,3.571,4,3.75
RH2,7058,29.483,3.566,4,3.74
RH2,7059,29.486,3.560,4,3.72
RH2,7060,29.489,3.554,4,3.71
RH2,7061,29.492,3.548,4,3.70
RH2,7062,29.495,3.542,4,3.68
RH2,7063,29.498,3.536,4,3.67
RH2,7064,29.501,3.529,4,3.66
RH2,7065,29.504,3.523,4,3.64
RH2,7066,29.507,3.516,4,3.63
RH2,7067,29.510,3.509,4,3.61
RH2,7068,29.513,3.502,4,3.60
RH2,7069,29.516,3.495,4,3.59
RH2,7070,29.519,3.487,4,3.57
